"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","diff.att","diff.amb","diff.sinc","diff.intel","diff.fun"
"5372","1","2",2,"0",0.35,"0",23,"2",20,25,25,30,5,5,"0",5,8,8,7,4,2,4,6,2,23,"Engineering","4",3,8,"FunNightOut","AlmostNever","1/Week","DocMed",3,4,3,10,7,8,5,14,9,2,10,7,8,8,9,10,3,5,15,25,20,10,10,20,20,20,10,20,10,20,7,10,10,9,8,1,1,1,1,1
"5373","0","2",3,"0",0.1,"0",22,"4",35,40,5,5,7,8,"1",8,8,8,8,7,10,9,8,2,26,"English","2",1,3,"FunNightOut","SVRL/Year","2/Week","Academic/Research",7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,15,15,25,20,5,20,30,10,10,20,10,20,8,7,8,9,5,0,0,0,1,0
"5374","0","2",7,"0",0.12,"0",28,"2",17.78,20,17.78,15.56,15.56,13.33,"0",9,10,8,7,8,6,8,8,2,28,"History","4",1,1,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,9.76,19.51,19.51,14.63,19.51,17.07,23.53,17.65,14.71,14.71,14.71,14.71,7,7,6,7,6,0,0,0,0,0
"5375","1","2",13,"0",0.3,"1",22,"2",15,20,20,20,5,20,"0",6,8,6,7,7,6,6,6,2,26,"Business","2",7,5,"FunNightOut","1/Month","2/Week","Banking/Consulting",10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,0,1,1,1
"5376","0","2",6,"0",0.11,"0",20,"4",30,10,10,30,10,10,"0",7,9,10,10,10,9,9,6,2,27,"PoliSci","3",1,2,"FunNightOut","SVRL/Year","2/Week","IntlAffairs",1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,0,0,0,0
"5377","1","2",13,"0",0.64,"1",28,"2",25,25,25,10,10,5,"1",10,10,10,10,10,10,10,10,1,24,"Film","2",1,1,"GetADate","2/Month","2/Week","Entertainment",8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,30,15,15,15,15,10,50,10,10,10,10,10,7,9,8,7,8,0,0,0,0,0
"5378","1","2",20,"0",-0.2,"0",28,"2",16.36,16.36,18.18,18.18,16.36,14.55,"0",7,8,9,7,10,8,7,7,1,30,"PoliSci","3",1,1,"FunNightOut","SVRL/Year","1/Week","IntlAffairs",5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,18.6,20.93,23.26,23.26,2.33,11.63,18.18,11.36,15.91,18.18,20.45,15.91,8,8,8,9,3,1,0,0,0,1
"5379","1","1",9,"1",0.28,"1",25,"2",9.09,18.18,27.27,18.18,18.18,9.09,"1",6,8,8,5,6,7,6,5,2,25,"Business","2",9,2,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50,0,30,10,0,10,50,5,30,5,5,5,6,6,8,8,6,0,0,0,0,1
"5380","1","2",12,"0",0.22,"0",35,"2",15,20,25,15,15,10,"0",7,10,9,9,8,9,9,8,2,29,"Business","4",1,1,"MeetNewPpl","SVRL/Year","SVRL/Week","Banking/Consulting",10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,50,20,10,10,5,5,20,20,20,10,10,20,9,9,10,9,3,1,0,0,0,1
"5381","1","2",1,"0",-0.32,"0",30,"3",15,20,20,20,5,10,"0",4,9,8,6,7,2,5,7,2,23,"Engineering","4",2,2,"GetADate","AlmostNever","1/Week","Banking/Consulting",10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,40,30,0,20,0,10,10,25,25,20,10,10,8,9,9,9,8,1,1,0,1,1
"5382","1","2",13,"0",0.16,"0",22,"2",25,7,25,25,8,10,"0",8,7,5,5,7,3,6,5,2,28,"PoliSci","1",7,1,"FunNightOut","2/Week","SVRL/Week","Banking/Consulting",10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,20,18,20,17,10,15,10,21,22,15,15,17,8,10,8,10,10,0,1,1,1,1
"5383","0","2",17,"0",-0.22,"0",27,"2",20,20,15,25,10,10,"1",6,6,6,6,5,5,6,3,2,24,"MedSci","4",6,5,"MeetNewPpl","SVRL/Year","2/Month","DocMed",5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,1,1,1,0
"5384","0","2",20,"0",0.32,"1",23,"2",17.02,21.28,17.02,21.28,14.89,8.51,"1",10,8,8,8,8,6,9,6,2,23,"Bio","2",9,5,"FunNightOut","1/Week","SVRL/Week","Lawyer",10,8,8,7,5,5,2,3,4,3,7,7,6,5,7,9,6,6,17.31,13.46,17.31,19.23,19.23,13.46,18.37,16.33,16.33,18.37,16.33,14.29,8,8,10,8,9,0,1,0,0,1
"5385","1","2",21,"0",-0.15,"0",28,"3",0,25,25,25,25,0,"0",1,2,5,7,5,1,1,4,2,23,"Engineering","1",1,1,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,10,10,5,4,4,4,7,8,9,5,7,7,7,10,5,1,5,25,15,20,20,10,10,25,15,20,10,20,10,7,9,9,7,10,1,1,1,1,1
"5386","0","2",19,"0",0.48,"0",27,"1",40,20,20,20,0,0,"0",5,7,8,5,6,5,6,7,2,24,"FineArts","2",2,8,"MeetNewPpl","2/Month","SVRL/Week","Psychologist",6,2,8,6,5,5,3,2,1,8,8,9,10,7,8,8,1,6,10,15,30,20,15,10,50,5,5,25,5,10,6,10,8,10,9,1,1,1,1,1
"5387","0","2",9,"0",0.46,"0",23,"6",55,2,1,40,1,1,"1",7,9,7,7,5,6,7,8,2,29,"Education","2",1,5,"MeetNewPpl","1/Week","2/Week","Academic/Research",8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7,20,10,50,5,10,5,60,0,10,10,10,10,8,8,7,7,7,1,1,0,0,0
"5388","0","2",10,"1",-0.02,"0",27,"1",40,20,20,20,0,0,"1",8,7,8,6,6,5,7,5,2,26,"SocialWork","2",3,1,"FunNightOut","1/Week","SVRL/Week","IntlAffairs",7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8,0,1,1,0,1
"5389","1","1",2,"0",-0.37,"0",20,"6",15,15,20,25,10,15,"0",4,8,7,4,9,3,4,5,2,18,"Engineering","4",3,5,"MeetNewPpl","1/Month","SVRL/Week","DocMed",9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,1,0,0,0,1
"5390","1","2",6,"1",0.48,"0",25,"1",11.54,13.46,19.23,19.23,19.23,17.31,"1",6,8,8,8,8,8,7,5,2,26,"Bio","2",8,1,"ToSayIDidIt","2/Month","2/Week","Academic/Research",1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7,10,7,10,10,1,1,1,1,0
"5391","1","2",6,"0",0.04,"1",33,"2",20,25,25,10,15,5,"0",3,6,5,5,5,4,4,7,2,26,"Education","2",2,4,"Other","AlmostNever","2/Week","Academic/Research",8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3,1,0,1,1,1
"5392","1","2",17,"0",-0.23,"1",23,"4",20,20,20,20,20,0,"0",6,6,6,6,6,6,4,6,2,26,"Business","4",3,2,"FunNightOut","1/Month","SVRL/Week","Banking/Consulting",7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,25,20,10,20,15,10,20,25,20,20,10,5,7,8,8,7,7,1,1,1,1,1
"5393","0","2",3,"0",0.26,"0",27,"4",20,20,20,20,10,10,"0",3,8,7,6,7,6,6,3,2,30,"SocialWork","2",3,5,"MeetNewPpl","SVRL/Year","2/Month","IntlAffairs",2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9,1,1,1,1,1
"5394","0","2",2,"0",-0.09,"1",29,"2",30,15,20,10,10,15,"0",8,6,6,6,7,5,5,4,2,27,"PoliSci","2",3,3,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,1,1,1,1
"5395","0","2",5,"0",0.17,"1",25,"2",27,15,28,10,10,10,"1",8,7,8,7,7,4,6.5,6.5,2,28,"Lang","2",2,2,"MeetNewPpl","AlmostNever","1/Week","Undecided",5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,25,20,20,25,0,10,39,20,15,20,0,6,8,8,7,7,4,0,0,1,0,0
"5396","1","2",17,"1",0.01,"1",27,"2",15.38,19.23,19.23,19.23,13.46,13.46,"1",9,6,10,7,9,6,6,7,2,26,"Bio","2",8,1,"ToSayIDidIt","2/Month","2/Week","Academic/Research",1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,21.28,17.02,21.28,12.77,6.38,21.28,12.24,20.41,20.41,16.33,16.33,14.29,7,10,7,10,10,0,1,1,0,0
"5397","0","2",11,"0",0.31,"1",29,"2",30,15,15,20,10,10,"0",4,5,6,5,6,4,4,5,2,30,"Education","2",5,7,"MeetNewPpl","SVRL/Year","SVRL/Week","Academic/Research",7,8,8,5,7,5,3,1,2,10,7,10,10,8,8,5,8,6,10,18,20,16,16,20,22,20,14,18,8,18,7,10,8,8,8,1,1,1,1,1
"5398","1","1",7,"0",0.68,"0",22,"2",10,20,20,20,15,15,"0",7,6,9,7,7,7,8,7,2,27,"English","1",1,1,"ToSayIDidIt","2/Month","1/Week","Entertainment",3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,21,17,22,20,8,13,18,15,17,14,20,16,6,8,7,8,8,0,1,1,0,0
"5399","1","2",8,"0",0.11,"1",23,"2",10,20,20,20,20,10,"0",3,7,8,6,7,5,7,7,2,21,"Law","2",10,9,"FunNightOut","2/Month","SVRL/Week","Lawyer",8,5,3,6,3,4,3,3,3,3,7,4,6,3,5,4,2,5,15,20,15,30,5,15,10,15,20,20,25,10,5,8,6,8,7,1,0,1,0,0
"5400","0","2",8,"0",0.38,"0",30,"6",20,25,25,15,5,10,"1",8,8,7,7,8,8,7,6,2,23,"SocialWork","3",1,4,"MeetNewPpl","AlmostNever","1/Week","SocialWork",5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,10,25,20,10,20,15,40,5,10,20,10,15,3,10,3,8,8,0,0,1,1,0
"5401","0","2",10,"0",0.55,"1",27,"2",9.52,19.05,23.81,19.05,4.76,23.81,"1",7,6,9,6,5,5,9,8,2,29,"Bio","2",10,4,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,5,20,15.56,20,15.56,11.11,17.78,25,22.22,13.89,13.89,2.78,22.22,8,8,6,9,9,1,1,1,0,0
"5402","0","2",16,"0",0.25,"1",30,"4",50,10,10,10,5,15,"0",7,6,5,5,5,6,7,7,2,35,"Education","4",1,3,"MeetNewPpl","1/Month","2/Month","Academic/Research",5,2,5,10,10,10,7,2,3,10,3,10,10,10,10,5,5,8,15,15,30,15,15,10,30,10,10,30,10,10,8,10,7,8,9,1,1,1,1,1
"5403","1","2",9,"0",-0.25,"0",22,"2",25,7,25,25,8,10,"0",3,5,5,3,5,2,3,3,2,24,"Engineering","6",1,1,"SRSRelationship","SVRL/Year","SVRL/Year","Banking/Consulting",5,7,6,10,9,10,9,14,5,9,7,3,10,10,10,10,10,10,20,20,25,25,5,5,20,20,25,25,5,5,8,10,10,10,8,1,1,1,1,1
"5404","1","1",10,"0",0.02,"0",23,"6",17,17,17,17,17,15,"0",7,7,8,7,7,6,6,5,2,26,"Business","2",5,1,"ToSayIDidIt","2/Week","SVRL/Week","Banking/Consulting",9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,25,10,20,20,15,10,20,5,25,30,15,5,8,6,8,9,6,1,0,0,1,1
"5405","1","1",3,"0",0.65,"0",29,"2",15,10,20,20,20,15,"0",8,8,8,10,8,5,10,1,2,25,"Architecture","3",1,5,"FunNightOut","1/Month","2/Week","Architecture",5,4,4,5,8,10,4,1,1,9,4,6,10,10,10,3,4,4,20,15,30,10,15,10,30,15,20,10,15,10,5,9,7,7,9,0,1,1,0,0
"5406","0","2",17,"0",-0.25,"1",27,"2",20,20,20,20,10,10,"1",7,7,10,9,10,5,6,6,2,38,"Business","2",4,6,"MeetNewPpl","AlmostNever","2/Week","Banking/Consulting",4,4,6,7,8,8,7,2,2,6,7,7,9,6,6,3,5,5,15,15,20,15,15,20,50,5,5,30,0,10,6,9,6,8,9,0,0,1,0,0
"5407","1","2",15,"1",0.35,"1",38,"2",15,15,20,15,15,20,"1",8,9,9,6,9,8,8,2,2,26,"Business","2",7,7,"ToSayIDidIt","2/Month","2/Week","Banking/Consulting",7,4,7,7,6,6,6,1,8,7,1,7,7,6,7,1,1,3,70,5,20,3,1,1,80,5,5,4,3,3,7,10,6,8,7,0,0,1,0,0
"5408","1","2",20,"0",0.66,"1",23,"2",20,20,20,20,5,15,"0",4,5,5,5,5,5,5,5,2,29,"Math","2",1,1,"FunNightOut","1/Month","2/Week","Banking/Consulting",7,3,5,8,7,7,3,2,7,8,6,4,9,7,9,7,1,8,30,20,20,20,10,0,30,5,10,20,30,5,7,8,8,8,8,1,1,1,1,1
"5409","0","1",4,"0",0.27,"1",25,"4",20.93,16.28,23.26,16.28,11.63,11.63,"0",3,9,9,6,10,9,8,8,2,35,"SocScie/Psych","4",5,5,"MeetNewPpl","2/Month","2/Week","DocMed",3,4,7,9,8,8,8,2,9,8,8,8,8,8,9,6,8,5,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,9,9,7,8,7,1,0,0,0,1
"5410","1","1",3,"0",-0.02,"0",29,"4",25,20,15,10,15,15,"0",4,4,5,4,4,2,4,4,2,23,"History","2",1,3,"Other","AlmostNever","1/Week","Entertainment",4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20,20,20,20,20,0,50,10,10,10,10,10,7,10,8,7,5,1,1,1,1,1
"5411","0","1",3,"0",0.32,"0",33,"6",22,22,15,15,5,21,"0",6,7,6,5,5,5,6,4,2,34,"Bio","2",6,6,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,7,10,25,20,20,5,20,20,20,15,20,10,15,7,9,7,9,4,1,0,1,1,1
"5412","0","2",2,"0",0.42,"1",25,"2",25,20,30,15,5,5,"0",3,7,7,5,7,4,4,5,2,29,"SocScie/Psych","2",1,10,"Other","SVRL/Year","1/Week","Undecided",9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,10,40,20,20,0,10,20,10,10,20,10,30,6,10,5,9,3,1,0,1,1,0
"5413","0","2",8,"0",0.26,"1",23,"2",18.6,13.95,18.6,16.28,16.28,16.28,"1",6,6,6,5,4,4,7,5,2,28,"PoliSci","2",3,3,"FunNightOut","1/Month","2/Week","Academic/Research",8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8,1,1,1,1,1
"5414","1","2",6,"0",0.18,"0",30,"3",15,20,20,20,5,10,"0",2,4,8,6,8,5,5,3,2,23,"Bio","2",5,6,"FunNightOut","1/Month","1/Week","Academic/Research",4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,6,23,14,19,16,10,18,20,15,15,20,20,10,6,7,6,7,5,1,0,1,0,0
"5415","0","2",7,"0",0.36,"1",22,"2",20,25,20,15,5,15,"1",8,7,5,7,5,2,7,5,2,21,"Law","2",1,1,"MeetNewPpl","1/Week","SVRL/Week","Lawyer",7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,20,30,20,20,0,10,50,0,10,15,15,10,8,10,9,7,5,0,0,1,1,1
"5416","0","2",13,"0",0.26,"1",28,"2",40,20,20,20,0,0,"1",8,8,8,8,7,7,7,6,2,24,"Law","2",4,8,"FunNightOut","2/Month","1/Week","Lawyer",3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,5,35,10,20,20,10,5,40,10,10,25,5,10,8,8,9,8,9,0,1,0,0,1
"5417","0","2",13,"0",0.46,"0",23,"2",25,20,15,20,5,15,"0",3,6,7,6,7,2,2,1,2,30,"MedSci","4",8,8,"MeetNewPpl","1/Month","1/Week","DocMed",3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,15,15,25,10,15,20,25,10,15,15,15,20,7,8,8,9,9,1,1,1,1,1
"5418","0","1",9,"0",0.24,"1",28,"2",17,17,17,17,16,16,"1",10,10,10,9,9,8,10,8,2,29,"PoliSci","2",2,7,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",1,1,5,10,8,7,7,1,6,10,1,9,8,9,9,1,5,5,15,10,20,20,20,15,50,10,10,10,0,20,7,7,9,8,10,0,1,0,0,0
"5419","0","2",2,"0",0.01,"0",28,"2",25,15,25,15,0,20,"1",7,8,8,7,9,6,7,7,2,21,"Engineering","4",8,10,"Other","AlmostNever","2/Month","Undecided",10,8,10,5,5,5,2,1,3,7,10,4,7,4,8,5,2,5,12,18,20,16,16,18,35,15,10,15,5,20,5,9,7,9,10,0,1,1,1,0
"5420","0","2",2,"0",-0.1,"0",24,"6",20,10,25,20,10,15,"1",7,7,8,7,7,7,6,5,2,27,"SocScie/Psych","2",2,4,"FunNightOut","AlmostNever","2/Week","Psychologist",10,9,8,10,8,5,7,1,5,8,9,8,9,7,10,5,6,4,15,25,20,20,0,20,50,0,20,25,0,5,7,10,8,9,6,0,0,1,1,1
"5421","0","2",7,"0",0.19,"0",29,"2",19.57,10.87,19.57,19.57,19.57,10.87,"1",6,8,9,9,10,4,6,5,2,30,"Business","1",1,1,"MeetNewPpl","SVRL/Year","1/Week","Banking/Consulting",3,7,10,10,10,10,8,7,9,10,10,10,10,10,10,7,8,6,14,18,16,18,18,16,18.87,15.09,15.09,18.87,15.09,16.98,8,10,10,9,10,1,0,1,0,1
"5422","0","2",5,"0",0.18,"1",25,"2",17,18,28,27,5,5,"1",8,8,10,9,10,5,6,4,2,31,"Bio","2",9,5,"MeetNewPpl","AlmostNever","1/Week","DocMed",9,2,10,9,8,8,8,7,7,9,9,9,9,9,9,5,7,6,12,25,25,8,15,15,30,5,10,25,5,25,7,10,6,8,8,0,0,1,0,0
"5423","0","2",2,"0",0.64,"1",24,"4",25,26,15,10,9,15,"0",5,5,6,5,6,5,5,4,2,34,"Bio","4",1,1,"MeetNewPpl","SVRL/Year","2/Month","Academic/Research",7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,15,20,20,15,15,15,20,20,15,15,15,15,7,9,8,10,7,1,1,1,1,1
"5424","0","1",3,"0",0.06,"1",25,"2",50,0,30,10,0,10,"0",5,8,7,7,7,7,6,7,2,21,"Law","2",8,1,"MeetNewPpl","2/Month","SVRL/Week","Lawyer",7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,50,10,10,20,5,5,6,3,6,10,8,1,1,0,1,0
"5425","0","2",12,"0",0.42,"1",27,"2",7.5,17.5,20,22.5,12.5,20,"1",9,8,9,9,9,9,7,6,2,28,"PoliSci","2",9,1,"MeetNewPpl","2/Month","SVRL/Week","IntlAffairs",9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,5,16.36,16.36,18.18,18.18,16.36,14.55,16,16,18,20,14,16,7,9,9,9,9,0,0,1,0,0
"5426","0","2",5,"0",0.13,"0",26,"2",21.28,17.02,21.28,12.77,6.38,21.28,"0",3,7,6,3,5,3,4,7,2,23,"PoliSci","4",8,5,"MeetNewPpl","2/Week","1/Week","Banking/Consulting",6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,15.38,19.23,17.31,19.23,9.62,19.23,25.64,17.95,12.82,15.38,15.38,12.82,7,9,7,9,7,1,1,1,1,1
"5427","0","2",11,"0",0.13,"0",28,"2",17.39,17.39,19.57,19.57,10.87,15.22,"1",8,7,8,7,8,6,7,4,2,25,"PoliSci","3",9,10,"MeetNewPpl","2/Month","2/Week","Banking/Consulting",8,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5,7,15.52,17.24,17.24,17.24,17.24,15.52,18.18,18.18,16.36,18.18,14.55,14.55,8,10,9,9,9,0,1,1,1,1
"5428","0","2",2,"0",0.71,"0",21,"2",19,24,21,23,5,8,"0",7,7,8.5,6.5,9,4,5,3,2,32,"Bio","3",1,1,"MeetNewPpl","2/Month","SVRL/Week","DocMed",7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7,30,30,30,5,0,5,50,5,5,20,0,20,7,9,7,8,5,0,0,1,0,1
"5429","0","1",8,"0",0.15,"1",25,"4",20.93,16.28,23.26,16.28,11.63,11.63,"1",7,8,8,6,7,8,8,7,2,24,"Business","4",2,2,"Other","2/Month","2/Week","Banking/Consulting",7,7,5,9,5,5,8,5,9,6,7,9,9,7,8,9,7,6,15.38,17.31,17.31,19.23,13.46,17.31,18.6,18.6,11.63,23.26,11.63,16.28,9,9,10,9,9,1,1,1,1,1
"5430","0","2",18,"0",0.35,"0",25,"2",70,0,15,15,0,0,"0",2,7,9,8,7,8,6,6,2,27,"Education","4",3,2,"MeetNewPpl","2/Month","1/Week","Undecided",8,1,5,9,4,3,6,7,8,13,5,2,7,8,9,3,1,9,10,25,20,20,5,20,10,25,20,20,5,20,6,9,8,9,6,1,0,1,0,0
"5431","0","2",3,"0",0.03,"0",24,"2",20,20,20,20,10,10,"0",4,8,7,5,8,2,7,2,2,28,"English","4",2,2,"MeetNewPpl","2/Month","2/Week","Journalism",6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7,6,10,20,30,10,10,20,50,10,10,10,10,10,5,6,4,8,9,1,1,0,1,0
"5432","0","1",1,"0",-0.02,"1",23,"4",15,15,15,15,15,25,"1",5,6,6,5,7,5,6,3,2,29,"Business","4",3,2,"MeetNewPpl","SVRL/Year","SVRL/Week","Banking/Consulting",1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,1,0,1,1,1
"5433","1","2",4,"0",-0.29,"1",24,"2",16,16,20,16,18,14,"1",8,9,10,7,10,7,6,4,2,24,"Bio","2",9,5,"FunNightOut","2/Month","2/Week","Academic/Research",9,3,5,7,9,10,7,3,7,5,1,5,7,8,8,6,1,3,20.51,5.13,23.08,12.82,17.95,20.51,17.39,19.57,15.22,19.57,15.22,13.04,7,6,3,10,10,0,0,0,0,0
"5434","1","2",9,"0",0.23,"0",26,"3",15,15,15,20,20,15,"1",7,8,7,7,7,7,7,8,2,27,"PoliSci","2",6,3,"GetADate","2/Month","SVRL/Week","Politics",6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,30,15,20,25,5,5,20,25,25,10,15,5,7,7,8,7,5,0,0,0,0,1
"5435","1","2",4,"0",0.67,"1",34,"2",20,20,20,20,10,10,"1",9,8,8,10,5,5,8,5,2,30,"Business","2",1,1,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",8,1,5,10,6,10,4,3,8,4,1,10,10,8,9,1,1,7,50,0,20,20,0,10,20,0,30,30,0,20,7,3,8,8,5,0,0,0,0,0
"5436","1","2",15,"0",0.59,"1",25,"2",15,18,19,19,17,12,"0",7,7,8,6,5,6,7,4,1,32,"Engineering","2",1,1,"FunNightOut","1/Week","SVRL/Week","Academic/Research",8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,1,1,1,0,1
"5437","0","2",2,"0",0.54,"1",23,"4",40,30,0,20,0,10,"0",4,8,8,3,7,5,4,5,2,22,"Engineering","4",1,1,"MeetNewPpl","AlmostNever","1/Week","Undecided",7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,20,20,10,15,5,30,40,10,10,10,10,20,3,9,9,9,7,0,0,1,1,1
"5438","0","2",3,"0",0.51,"1",27,"2",6.67,19.05,42.86,9.52,14.29,7.62,"0",7,9,8,8,3,3,6,4,2,28,"SocScie/Psych","2",1,10,"FunNightOut","AlmostNever","2/Week","SpeechPath",10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6,5,20,25,25,15,10,25,15,20,25,5,10,6,10,10,8,8,0,1,1,0,1
"5439","0","2",6,"0",0.13,"1",26,"2",20,16,18,16,16,14,"0",6,8,8,6,7,6,5,5,2,25,"Business","2",8,8,"FunNightOut","2/Month","2/Week","Banking/Consulting",8,8,8,8,7,7,7,8,7,7,7,7,7,7,7,7,6,2,15.38,17.31,17.31,17.31,17.31,15.38,25.71,17.14,14.29,22.86,8.57,11.43,7,8,9,9,8,1,1,0,1,1
"5440","1","2",16,"0",-0.32,"0",23,"1",50,10,20,10,10,0,"0",10,6,6,9,5,3,6,2,2,26,"Business","2",2,3,"MeetNewPpl","SVRL/Year","2/Week","Banking/Consulting",10,7,5,6,7,7,8,3,7,7,4,4,6,5,6,2,7,7,20,35,20,10,10,5,20,20,20,25,5,10,7,8,5,7,7,0,1,1,1,0
"5441","1","2",19,"0",0.31,"1",26,"2",15,15,25,20,5,20,"0",4,4,6,3,6,5,3,3,2,27,"SocScie/Psych","2",2,5,"Other","1/Month","1/Month","Academic/Research",4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,5,1,0,1,1,1
"5442","1","2",1,"0",0.04,"1",27,"2",10,20,20,15,20,15,"0",5,7,7,7,7,7,7,7,2,30,"Business","2",2,2,"FunNightOut","SVRL/Year","SVRL/Week","Academic/Research",6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,20,20,25,25,5,5,25,20,20,15,15,5,8,7,9,9,3,1,0,0,1,1
"5443","0","2",14,"0",0.67,"0",23,"2",25,20,15,20,5,15,"0",7,7,8,5,7,1,4,1,2,29,"MedSci","4",1,1,"FunNightOut","2/Month","2/Week","DocMed",1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,0,1,0,0
"5444","0","2",17,"0",0.16,"0",27,"4",50,10,10,10,10,10,"1",10,10,10,10,10,10,10,10,2,26,"English","2",1,3,"FunNightOut","SVRL/Year","2/Week","Academic/Research",7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,15,15,25,20,5,20,30,10,10,20,10,20,8,7,8,9,5,0,0,0,0,0
